lon,lat,date,APEX,FBC,HPWI,PWI,LBI,TRI,BPI,VSI,CMA,PHI,HMI,NDSI,NDVI,BSI,NDWI,IronRatio,B02,B03,B04,B05,B07,B08,B8A,B11,B12
-101.761669,31.957581,2023-07-15,0.23156542041235814,1.0,0.18911176000342583,1.0,0.013891608440573478,0.0004440007277532383,0.025959303105250294,0.039659224101448766,0.0,0.014533995786930149,0.0,0.059219138409704206,0.18088090918321828,0.20081148234983243,-0.4643470994556022,2.2072148174664634,0.12293458571616694,0.1833135193810474,0.27134303917182473,0.32294063671179163,0.3882136691736367,0.3911809874657573,0.4116831927685778,0.5011353809973177,0.4451001293423366
-103.228211,31.252123,2023-07-15,0.0,1.0,0.0,1.0,0.030779161079015033,0.0,0.01157643891801632,0.053285304806685585,0.0,0.005959533080986053,0.0,0.046062788971909095,0.10860189171002436,0.2053553516263866,-0.40874244599248305,1.8014815347231234,0.1379103441441878,0.180231006042278,0.24844293842306553,0.2795043321234509,0.3068360401757731,0.30898013912792693,0.32351917850519646,0.429422113214061,0.39160338877536627
-101.284779,31.487573,2023-07-15,0.8420820594967993,1.0,0.6877003485890528,1.0,0.0353832534160299,0.001380714312500869,0.10348824794290792,0.12280909042088618,0.000621752488297332,0.09696941465750093,0.07583167120231468,0.1136352827289276,0.19424014534815626,0.19059750260318878,-0.4493123982697561,1.5064666028222256,0.13268028880236407,0.16378524927404106,0.19987842393356917,0.23694825116058374,0.28723506006235694,0.29624563283005184,0.31802096524597495,0.43105381650275415,0.34308440125642203
-104.007851,31.175731,2023-07-15,0.30766776720746164,1.0,0.2512620098860937,1.0,0.05146244977404214,5.8580738937475016e-05,0.026675349961673527,0.07014605756073226,0.0,0.014852890923030066,0.0,0.06717548785409125,0.1227606100780386,0.18869196194953958,-0.38429606975777003,1.6460410576046722,0.16180404370208942,0.20912158500345765,0.2663360992200999,0.3028571774141235,0.3394201173475762,0.3408780826323428,0.360457581958149,0.4701710903614214,0.410979377790458
-101.630393,31.834844,2023-07-15,0.0,1.0,0.0,0.0,0.015124998553898716,0.0,0.0,0.032912118343667855,0.0,0.0030615907333564245,0.0,0.0274267030043684,0.13031811759081643,0.20616483075672243,-0.4231070111851725,1.7302719893373155,0.14315645468912097,0.1860529482185024,0.2476996036414226,0.2801293382342493,0.3174924373301999,0.32193306009821465,0.33857481051700095,0.45896424500733557,0.43446054853802774
-101.757546,31.998651,2023-07-15,0.26372196570296796,1.0,0.21537293865742385,1.0,0.02710738758702897,0.0005041310539456976,0.020827029375109326,0.039489590095756255,0.0,0.009782258162580042,0.0,0.062310565535698234,0.15058588591258473,0.1970082778949112,-0.4350076810006377,2.192007275301046,0.14845425285227531,0.21771534420872696,0.3254128023015686,0.38327498774788055,0.44029308069320827,0.4407925076989186,0.4640552619052804,0.5529689178156305,0.48809936439011276
-102.610882,32.31505,2023-07-15,0.6435919229941556,1.0,0.525600070445227,1.0,0.019644527111204027,0.004815826120151792,0.06754576327958511,0.06511408261970278,0.0067178942080007775,0.05207792124193319,0.03085003076701585,0.0958812694042064,0.19599277982610175,0.19195219013931644,-0.46681095226263136,1.8860683513807361,0.11353974005743385,0.1538444475919516,0.2141437103463216,0.25854878817858734,0.3213197585987499,0.3185473028015568,0.34331436639832275,0.42322834955121214,0.34916983146945096
-103.107617,31.767653,2023-07-15,0.14979306750983923,1.0,0.12233100513303538,1.0,0.06840820874167032,8.356920342738412e-07,0.0030457950089945933,0.03992835537375957,0.0,0.0,0.0,0.05453069549385427,0.06387550096568723,0.17181222510786903,-0.305006777310505,1.7391463228807038,0.23744556884150864,0.31263356319664,0.41295258793502676,0.4565034684546831,0.48325967298523637,0.4693073857351856,0.49039240866341094,0.5870401400570581,0.5263274320118373
-101.687375,31.854076,2023-07-15,0.3527279337515068,1.0,0.2880611458970639,1.0,0.045887166176821745,0.00012992092023881118,0.03245956020444625,0.07985341735448129,0.0,0.01911031371098214,0.0,0.0706986562777592,0.13240748873087899,0.19150020257132766,-0.40233587693951284,1.6582597504356897,0.16218712773047497,0.20772696825793002,0.26894838595421877,0.30506223598922205,0.3422492002378069,0.3510394135273581,0.36654290654633265,0.48740248737749486,0.4230357288652153
-101.585623,31.800558,2023-07-15,0.0,1.0,0.0,1.0,0.021257465950015486,0.0,0.008414915210151065,0.0315054342607438,0.0,0.006649343140901774,0.0,0.04095012432124418,0.16687418639105378,0.17657446282744144,-0.4117818813770215,1.7094225281402478,0.14237442625653918,0.18629478779212186,0.24337805167397047,0.27933228301730745,0.33742018166958127,0.3408747651237758,0.35725034931465355,0.44712598553678845,0.41194684627316747
